3.581966331019999643e+02
3.745069802369999934e+02
3.801943689690000383e+02
3.118867080879999776e+02
2.667822688079999693e+02
3.561688623119999875e+02
4.105562310740000385e+02
3.911115731440000332e+02
2.026135361970000019e+02
4.190323090759999900e+02
3.589701061709999976e+02
2.530836434109999971e+02
3.953457232969999495e+02
4.390791462349999961e+02
3.901025281269999709e+02
3.359700734820000321e+02
2.966525788249999778e+02
3.240988054990000364e+02
2.688846046250000086e+02
2.409005866940000260e+02
3.594709955669999886e+02
3.209015179269999862e+02
3.147787428970000292e+02
3.146089846419999958e+02
2.663884408530000201e+02
2.862414390359999743e+02
3.272407583259999910e+02
3.234949116859999663e+02
3.876413291050000112e+02
2.187630064180000034e+02
1.805087171449999914e+02
2.645579418559999567e+02
2.992675855040000101e+02
4.129388743719999866e+02
4.240691637880000258e+02
3.496931454190000181e+02
2.197809783229999994e+02
2.327522597850000068e+02
2.613905319000000418e+02
2.235948627020000004e+02
2.279672676579999973e+02
2.202551679909999791e+02
2.309287545900000111e+02
8.476051529100000437e+01
2.052915707429999941e+02
2.271721333250000043e+02
2.254070735659999798e+02
1.425053545689999908e+02
1.204914439039999934e+02
2.280335517820000177e+02
9.502450573139999790e+01
1.071277393879999948e+02
2.251794229870000095e+02
1.024832582529999883e+02
1.326335031829999878e+02
1.407186230359999968e+02
1.946517338870000060e+02
1.644789256859999966e+02
2.087549622129999989e+02
2.154813724979999847e+02
1.683279892120000056e+02
1.592964992439999889e+02
1.619319971300000134e+02
1.765784515659999840e+02
1.901508443540000144e+02
2.296504829579999978e+02
2.209470586980000064e+02
2.040102211450000027e+02
1.826792642879999846e+02
1.950853208709999933e+02
2.212817570830000022e+02
1.895790047950000030e+02
1.991798462059999792e+02
2.163873611129999972e+02
1.990594345079999812e+02
2.428030414680000035e+02
2.118763282019999963e+02
1.228092723740000025e+02
2.435861500199999909e+02
2.562945804909999765e+02
2.140080367670000214e+02
2.251301627569999937e+02
2.285889073890000134e+02
2.468171399350000002e+02
2.420591412750000018e+02
2.483141985679999948e+02
2.212177941590000216e+02
2.335878957799999966e+02
2.137268054369999959e+02
2.251166495620000205e+02
2.098530620880000015e+02
2.130122378449999871e+02
1.770250547540000241e+02
2.137982693440000048e+02
2.574170577099999946e+02
2.644589723799999774e+02
1.767391315980000002e+02
2.546468625550000127e+02
2.608355081029999951e+02
2.596800313159999973e+02
2.492549000340000021e+02
2.631803479159999597e+02
2.224306617899999878e+02
2.549396916350000026e+02
2.294789292140000043e+02
2.045144325570000206e+02
2.460624356890000115e+02
1.630629981479999913e+02
2.148554386799999918e+02
1.669414275029999999e+02
2.479222454499999913e+02
1.881810299190000251e+02
2.332170678209999721e+02
1.708429748829999824e+02
1.864448629190000020e+02
2.138579252250000025e+02
1.175200826210000002e+02
